"BatchID","Fish Serial Number","Stomach Collection","Stomach Weight","Stomach Fullness","Notes","Fullness comments"
123,"HIPP5668",0,,,"2 TSTs, 2 gastropods + residue incl 2 TST eyes",
123,"HIPP5669",0,,,"5 TSTs + residue incl copepod remains + a few tiny gastropods",
123,"HIPP5670",0,,2.00,"small amt residue incl euphausid eye",
123,"HIPP5671",0,,,"residue incl 4 TST eyes, copepod (Candacia) remains + gastropod",
123,"HIPP5672",0,,2.00,"small amt residue",
123,"HIPP5673",0,,,"residue incl 4 TST eyes, copepod remains + 2 pteropod umbos",
123,"HIPP5674",0,,,"2 TSts + residue incl 4 TSt eyes",
123,"HIPP5675",0,,2.00,"small amt residue incl copepod remains",
123,"HIPP5676",0,,2.00,"small amt residue incl 2 TST eyes",
123,"HIPP5677",0,,,"1 amphipod (Primnio?), 1 euphausid, 7 copepods",
126,"HIPP5678",0,,,"residue incl remains 1 TST",
126,"HIPP5679",0,,,"residue incl 2 Thysanoessa eyesw, 1 TST eye + 1 copepod",
126,"HIPP5680",0,,2.00,"small amt residue incl 1 pteropod",
126,"HIPP5681",0,,2.00,"small amt residue",
126,"HIPP5682",0,,,"2 copepods ( 1 is Euchaeta sp.)",
126,"HIPP5683",0,,0.00,"empty",
126,"HIPP5684",0,,,"1 amphipod, 1 copepod",
126,"HIPP5685",0,,2.00,"small amt residue",
126,"HIPP5686",0,,2.00,"small amt residue",
126,"HIPP5687",0,,,"1 copepod + residue",
126,"HIPP5688",0,,2.00,"small amt residue",
126,"HIPP5689",0,,,"residue",
126,"HIPP5690",0,,,"2 euphausids, 22 ostracods + residue incl copepod remains",
127,"HIPP5691",0,,1.00,"tiny amt residue (looks like amphipod remains)",
127,"HIPP5692",0,,,"3 amphipods",
127,"HIPP5693",0,,0.00,"empty",
127,"HIPP5694",0,,1.00,"tiny amt residue (looks like amphipod remains)",
127,"HIPP5695",0,,1.00,"tiny amt residue",
127,"HIPP5696",0,,,"1 amphipod, 1 copepod",
127,"HIPP5697",0,,0.00,"empty",
127,"HIPP5698",0,,,"2-3 amphipods, 1 ostracod",
127,"HIPP5699",0,,,"residue incl 4 cmpd eyes",
127,"HIPP5700",0,,0.00,"empty",
127,"HIPP5701",0,,,"residue incl 2 Thysanoessa eyes",
127,"HIPP5702",0,,2.00,"small amt residue incl 1 euphausid eye",
127,"HIPP5703",0,,,"residue of amphipod remains",
127,"HIPP5704",0,,2.00,"small amt residue",
127,"HIPP5705",0,,,"5 amphipods + residue",
127,"HIPP5706",0,,,"3 amphipods",
127,"HIPP5707",0,,1.00,"tiny amt residue",
127,"HIPP5708",0,,,"residue",
127,"HIPP5709",0,,,"residue incl pteropod + copepod remains",
127,"HIPP5710",0,,,"4 amphipods, 1 copepod + remains 3 pteropods",
127,"HIPP5711",0,,,"residue incl pteropod remains",
127,"HIPP5712",0,,,"residue incl copepod remains",
127,"HIPP5713",0,,,"residue incl 2 TST eyes",
127,"HIPP5714",0,,,"remains 1 amphipod",
127,"HIPP5715",0,,0.00,"empty",
127,"HIPP5716",0,,,,
127,"HIPP5717",0,,,,
127,"HIPP5718",0,,,,
127,"HIPP5719",0,,,,
127,"HIPP5720",0,,,,
127,"HIPP5721",0,,,,
127,"HIPP5722",0,,,,
127,"HIPP5723",0,,,,
127,"HIPP5724",0,,,,
127,"HIPP5725",0,,,,
127,"HIPP5726",0,,,,
127,"HIPP5727",0,,,,
127,"HIPP5728",0,,,,
127,"HIPP5729",0,,,,
127,"HIPP5730",0,,,,
127,"HIPP5731",0,,,,
127,"HIPP5732",0,,,,
127,"HIPP5733",0,,,,
127,"HIPP5734",0,,,,
127,"HIPP5735",0,,,,
127,"HIPP5736",0,,,,
127,"HIPP5737",0,,,,
127,"HIPP5738",0,,,,
127,"HIPP5739",0,,,,
127,"HIPP5740",0,,,,
127,"HIPP5741",0,,,,
127,"HIPP5742",0,,,,
127,"HIPP5743",0,,,,
127,"HIPP5744",0,,,,
127,"HIPP5745",0,,,,
127,"HIPP5746",0,,,,
127,"HIPP5747",0,,,,
127,"HIPP5748",0,,,,
127,"HIPP5749",0,,,,
127,"HIPP5750",0,,,,
127,"HIPP5751",0,,,,
127,"HIPP5752",0,,,"> 20 copepods + residue incl copepod remains, tiny gastropods, 1 TST eye",
127,"HIPP5753",0,,,"~30 copepods, 3 TSTs, 1 tiny amphipod + residue if copepod remains",
127,"HIPP5754",0,,,"~20 copepods, 6 TSTs + residue incl copepod + TST remains",
127,"HIPP5755",0,,,"> 50 copepods, 6 TSTs + residue incl copepod + TST remains",
127,"HIPP5756",0,,0.00,"empty",
127,"HIPP5757",0,,,"residue incl 1 TST",
127,"HIPP5758",0,,0.00,"empty",
128,"HIPP5759",0,,2.00,"small amt residue",
128,"HIPP5760",0,,2.00,"small amt residue incl 2 pteropods",
128,"HIPP5761",0,,0.00,"empty",
128,"HIPP5762",0,,2.00,"small amt residue incl remains 1 copepod",
128,"HIPP5763",0,,0.00,"empty",
128,"HIPP5764",0,,,"10 copepods + residue incl copepod remains",
128,"HIPP5765",0,,,"~20 copepods, 1 TST + residue incl copepod remains",
128,"HIPP5766",0,,2.00,"small amt residue",
128,"HIPP5767",0,,,"1 TST + residue",
128,"HIPP5768",0,,,"~ 50 copepods (Calanus, prob simillimus) + residue incl TSTs",
128,"HIPP5769",0,,,"residue",
128,"HIPP5770",0,,,"residue incl remains of tiny copepods",
128,"HIPP5771",0,,,"residue incl copepod remains",
128,"HIPP5772",0,,,"residue",
128,"HIPP5773",0,,,"~20 copepods, 3 TSTs, residue",
128,"HIPP5774",0,,,"~20 copepods, 3 TSTs + residue incl copepod remains",
128,"HIPP5775",0,,,"residue",
128,"HIPP5776",0,,,"1 TST, 2 copepods + residue",
128,"HIPP5777",0,,,"residue incl copepod remains",
128,"HIPP5778",0,,,"residue incl TSTs copepod remains",
128,"HIPP5779",0,,,"residue incl 3 TSTs",
128,"HIPP5780",0,,,"residue incl tiny copepods",
128,"HIPP5781",0,,,"residue",
128,"HIPP5782",0,,,"residue",
128,"HIPP5783",0,,,"~20 copepods + residue (mostly copepods) + 1 TST",
128,"HIPP5784",0,,,"8 copepods + residue (copepod remains)",
128,"HIPP5785",0,,,"residue (copepod remains)",
128,"HIPP5786",0,,,"residue",
128,"HIPP5787",0,,,"residue",
128,"HIPP5788",0,,,"~20 copepods + residue (copepods + TST)",
128,"HIPP5789",0,,,,
128,"HIPP5790",0,,,,
128,"HIPP5791",0,,,,
128,"HIPP5792",0,,,,
128,"HIPP5793",0,,,,
128,"HIPP5794",0,,,,
128,"HIPP5795",0,,,,
128,"HIPP5796",0,,,,
128,"HIPP5797",0,,,,
128,"HIPP5798",0,,,,
128,"HIPP5799",0,,,,
128,"HIPP5800",0,,,,
128,"HIPP5801",0,,,,
128,"HIPP5802",0,,,,
128,"HIPP5803",0,,,,
128,"HIPP5804",0,,,,
128,"HIPP5805",0,,,,
128,"HIPP5806",0,,,,
128,"HIPP5807",0,,,,
128,"HIPP5808",0,,,,
128,"HIPP5809",0,,,,
128,"HIPP5810",0,,,,
128,"HIPP5811",0,,,,
128,"HIPP5812",0,,,,
128,"HIPP5813",0,,,,
128,"HIPP5814",0,,,,
128,"HIPP5815",0,,,,
128,"HIPP5816",0,,,,
128,"HIPP5817",0,,,,
128,"HIPP5818",0,,,,
128,"HIPP5819",0,,,,
128,"HIPP5820",0,,,,
128,"HIPP5821",0,,,,
128,"HIPP5822",0,,,,
128,"HIPP5823",0,,,,
128,"HIPP5824",0,,,,
128,"HIPP5825",0,,,,
128,"HIPP5826",0,,,,
128,"HIPP5827",0,,,,
128,"HIPP5828",0,,,,
128,"HIPP5829",0,,,,
128,"HIPP5830",0,,,,
128,"HIPP5831",0,,,,
128,"HIPP5832",0,,,,
129,"HIPP5833",0,,,"residue incl 1 TST eye",
129,"HIPP5834",0,,,"residue incl copepod remains",
129,"HIPP5835",0,,,"residue",
129,"HIPP5836",0,,,"residue incl copepod remains",
129,"HIPP5837",0,,2.00,"small amt residue",
129,"HIPP5838",0,,0.00,"empty",
129,"HIPP5839",0,,,"residue",
129,"HIPP5840",0,,,"residue",
129,"HIPP5841",0,,,"~20 copepods, 2 TSTs + residue incl TST + copepod remains",
129,"HIPP5842",0,,,"residue incl copepod remains",
129,"HIPP5843",0,,,"residue",
129,"HIPP5844",0,,,"residue",
130,"HIPP5845",0,,,"whole fish retained",
130,"HIPP5846",0,,,"whole fish retained",
130,"HIPP5847",0,,,"whole fish retained",
130,"HIPP5848",0,,,"whole fish retained",
130,"HIPP5849",0,,,"whole fish retained",
130,"HIPP5850",0,,2.00,"small amt residue",
130,"HIPP5851",0,,,"whole fish retained",
130,"HIPP5852",0,,,"whole fish retained",
130,"HIPP5853",0,,,"whole fish retained",
130,"HIPP5854",0,,,"whole fish retained",
130,"HIPP5855",0,,,"whole fish retained",
130,"HIPP5856",0,,,"residue (unid mush)",
130,"HIPP5857",0,,0.00,"empty","rice-grain shaped 'worms'? In lower stomach - reta"
130,"HIPP5858",0,,,"1 Thysanoessa + residue",
130,"HIPP5859",0,,0.00,"empty",
130,"HIPP5860",0,,,"1 amphipod",
130,"HIPP5861",0,,,"1 TST, 1 copepod",
130,"HIPP5862",0,,2.00,"1 ostracod + small amt residue",
130,"HIPP5863",0,,0.00,"empty",
130,"HIPP5864",0,,,"1 amphipod, 1 copepod + residue",
130,"HIPP5865",0,,0.00,"empty",
130,"HIPP5866",0,,,"1 amphipod (Themisto), 2 copepods, 1 TST + residue",
130,"HIPP5867",0,,,"residue incl amphipod remains",
130,"HIPP5868",0,,,"5 amphipods, 1 copepod",
130,"HIPP5869",0,,2.00,"small amt residue",
130,"HIPP5870",0,,1.00,"tiny amt residue",
130,"HIPP5871",0,,,"2 copepods",
130,"HIPP5872",0,,,"residue incl amphipod remains",
130,"HIPP5873",0,,2.00,"small amt residue",
130,"HIPP5874",0,,0.00,"empty",
130,"HIPP5875",0,,,"1 Thysanoessa",
130,"HIPP5876",0,,0.00,"empty",
130,"HIPP5877",0,,,"1 amphipod, 1 copepod + residue",
130,"HIPP5878",0,,,"1 copepod + residue",
130,"HIPP5879",0,,1.00,"tiny amt residue",
130,"HIPP5880",0,,,"residue of (part) 1 Thysanoessa",
130,"HIPP5881",0,,,"1 copepod + residue",
130,"HIPP5882",0,,,"residue incl amphipod remains",
130,"HIPP5883",0,,,"1 TST, 1 copepod, 1 ostracod",
130,"HIPP5884",0,,0.00,"empty",
130,"HIPP5885",0,,,,
130,"HIPP5886",0,,,,
130,"HIPP5887",0,,,,
130,"HIPP5888",0,,,,
130,"HIPP5889",0,,,,
130,"HIPP5890",0,,,,
130,"HIPP5891",0,,,,
130,"HIPP5892",0,,,,
130,"HIPP5893",0,,,,
130,"HIPP5894",0,,,,
130,"HIPP5895",0,,,,
130,"HIPP5896",0,,,,
130,"HIPP5897",0,,,,
130,"HIPP5898",0,,,,
130,"HIPP5899",0,,,,
130,"HIPP5900",0,,,,
130,"HIPP5901",0,,,,
130,"HIPP5902",0,,,,
130,"HIPP5903",0,,,,
130,"HIPP5904",0,,,,
130,"HIPP5905",0,,,,
130,"HIPP5906",0,,,,
130,"HIPP5907",0,,,,
130,"HIPP5908",0,,,,
130,"HIPP5909",0,,,,
130,"HIPP5910",0,,,,
130,"HIPP5911",0,,,,
130,"HIPP5912",0,,,,
130,"HIPP5913",0,,,,
130,"HIPP5914",0,,,,
130,"HIPP5915",0,,,,
130,"HIPP5916",0,,,,
130,"HIPP5917",0,,,,
130,"HIPP5918",0,,,,
130,"HIPP5919",0,,,"1 amphipod + residue incl 1 eye lens",
130,"HIPP5920",0,,0.00,"empty",
130,"HIPP5921",0,,0.00,"empty",
130,"HIPP5922",0,,0.00,"empty",
130,"HIPP5923",0,,0.00,"empty",
130,"HIPP5924",0,,0.00,"empty",
130,"HIPP5925",0,,,"1 copepod",
130,"HIPP5926",0,,0.00,"empty",
130,"HIPP5927",0,,0.00,"empty",
130,"HIPP5928",0,,0.00,"empty",
130,"HIPP5929",0,,1.00,"1 copepod + tiny amt residue",
130,"HIPP5930",0,,1.00,"tiny amt residue",
130,"HIPP5931",0,,0.00,"empty",
130,"HIPP5932",0,,0.00,"empty",
130,"HIPP5933",0,,0.00,"empty",
130,"HIPP5934",0,,1.00,"tiny amt residue",
130,"HIPP5935",0,,,"1 copepod",
130,"HIPP5936",0,,,"3 amphipods (Themisto)",
130,"HIPP5937",0,,0.00,"empty",
130,"HIPP5938",0,,2.00,"small amt residue incl remains 1 copepod",
130,"HIPP5939",0,,0.00,"empty",
130,"HIPP5940",0,,0.00,"empty",
130,"HIPP5941",0,,0.00,"empty",
130,"HIPP5942",0,,,"1 amphipod",
130,"HIPP5943",0,,,"remains 1 amphipod, 1 copepod",
130,"HIPP5944",0,,,"1 ostracod",
130,"HIPP5945",0,,,,
130,"HIPP5946",0,,,,
130,"HIPP5947",0,,,,
130,"HIPP5948",0,,,,
130,"HIPP5949",0,,,,
130,"HIPP5950",0,,,,
130,"HIPP5951",0,,,,
130,"HIPP5952",0,,,,
130,"HIPP5953",0,,,,
130,"HIPP5954",0,,,,
130,"HIPP5955",0,,,,
130,"HIPP5956",0,,,,
130,"HIPP5957",0,,,,
130,"HIPP5958",0,,,,
130,"HIPP5959",0,,,,
130,"HIPP5960",0,,,,
130,"HIPP5961",0,,,,
130,"HIPP5962",0,,,,
130,"HIPP5963",0,,,,
130,"HIPP5964",0,,,,
130,"HIPP5965",0,,,,
130,"HIPP5966",0,,,,
130,"HIPP5967",0,,,,
130,"HIPP5968",0,,,,
130,"HIPP5969",0,,,,
130,"HIPP5970",0,,,,
130,"HIPP5971",0,,,,
130,"HIPP5972",0,,,,
130,"HIPP5973",0,,,,
130,"HIPP5974",0,,,,
130,"HIPP5975",0,,,,
130,"HIPP5976",0,,,,
130,"HIPP5977",0,,,,
130,"HIPP5978",0,,,,
130,"HIPP5979",0,,,,
130,"HIPP5980",0,,,,
130,"HIPP5981",0,,,,
130,"HIPP5982",0,,,,
130,"HIPP5983",0,,,,
130,"HIPP5984",0,,,,
130,"HIPP5985",0,,,,
130,"HIPP5986",0,,,,
130,"HIPP5987",0,,,,
130,"HIPP5988",0,,,,
130,"HIPP5989",0,,,,
130,"HIPP5990",0,,,,
130,"HIPP5991",0,,,,
130,"HIPP5992",0,,,,
130,"HIPP5993",0,,,,
130,"HIPP5994",0,,,,
130,"HIPP5995",0,,,,
130,"HIPP5996",0,,,,
130,"HIPP5997",0,,,,
130,"HIPP5998",0,,,,
130,"HIPP5999",0,,,,
130,"HIPP6000",0,,,,
130,"HIPP6001",0,,,,
130,"HIPP6002",0,,,,
130,"HIPP6003",0,,,,
130,"HIPP6004",0,,,,
130,"HIPP6005",0,,,,
130,"HIPP6006",0,,,,
130,"HIPP6007",0,,,,
130,"HIPP6008",0,,,"residue incl 4 TST eyes + copepod remains",
130,"HIPP6009",0,,,"residue incl 2 TST eyes + 2 cmpd eyes",
130,"HIPP6010",0,,2.00,"small amt residue",
130,"HIPP6011",0,,,"14 copepods + residue incl 4 TST eyes",
130,"HIPP6012",0,,,"residue incl 2 TST eyes",
130,"HIPP6013",0,,,"8 copepods, 1 TST + residue",
130,"HIPP6014",0,,,"11 copepods + residue",
130,"HIPP6015",0,,,"27 copepods, 8 TSTs + residue",
130,"HIPP6016",0,,,"20 copepods, 2 TSTs, 1 amphipod, 2 ostracods + residue",
130,"HIPP6017",0,,,"> 50 copepods, 3 TSTs + residue",
130,"HIPP6018",0,,,"residue incl 2 TST eyes",
130,"HIPP6019",0,,,"1 copepod, 2 TSTs + residue incl 2 TST eyes",
130,"HIPP6020",0,,,"residue incl 2 TST eyes",
130,"HIPP6021",0,,,"4 copepods, 1 TST + residue incl 6 TST eyes",
130,"HIPP6022",0,,,"3 copepods, 1 TST + residue",
130,"HIPP6023",0,,,"2 copepods + residue",
130,"HIPP6024",0,,,"residue",
130,"HIPP6025",0,,,"4 copeppods + residue incl 4 TST eyes",
130,"HIPP6026",0,,,"12 copepods + residue incl copepod remains",
130,"HIPP6027",0,,,"13 copepods, 3 TSTs + residue",
130,"HIPP6028",0,,2.00,"small amt residue",
130,"HIPP6029",0,,,"4 copepods, 1 TST + residue incl 2 TST eyes",
130,"HIPP6030",0,,,"residue incl copepod remains",
130,"HIPP6031",0,,,"residue incl copepod remains",
130,"HIPP6032",0,,,"> 20 copepods, 1 amphipod, 5 TSTs + residue incl 2 cmpd + 2 TST eyes",
130,"HIPP6033",0,,,,
130,"HIPP6034",0,,,,
130,"HIPP6035",0,,,,
130,"HIPP6036",0,,,,
130,"HIPP6037",0,,,,
130,"HIPP6038",0,,,,
130,"HIPP6039",0,,,,
130,"HIPP6040",0,,,,
130,"HIPP6041",0,,,,
130,"HIPP6042",0,,,,
130,"HIPP6043",0,,,,
130,"HIPP6044",0,,,,
130,"HIPP6045",0,,,,
130,"HIPP6046",0,,,,
130,"HIPP6047",0,,,,
130,"HIPP6048",0,,,,
130,"HIPP6049",0,,,,
130,"HIPP6050",0,,,,
130,"HIPP6051",0,,,,
130,"HIPP6052",0,,,,
130,"HIPP6053",0,,,,
130,"HIPP6054",0,,,,
130,"HIPP6055",0,,,,
130,"HIPP6056",0,,,,
130,"HIPP6057",0,,,,
130,"HIPP6058",0,,,,
130,"HIPP6059",0,,,,
130,"HIPP6060",0,,,,
130,"HIPP6061",0,,,,
130,"HIPP6062",0,,,,
130,"HIPP6063",0,,,,
130,"HIPP6064",0,,,,
130,"HIPP6065",0,,,,
130,"HIPP6066",0,,,,
130,"HIPP6067",0,,,,
130,"HIPP6068",0,,,,
130,"HIPP6069",0,,,,
130,"HIPP6070",0,,,,
130,"HIPP6071",0,,,,
130,"HIPP6072",0,,,,
130,"HIPP6073",0,,,,
130,"HIPP6074",0,,,,
130,"HIPP6075",0,,,,
130,"HIPP6076",0,,,,
130,"HIPP6077",0,,,,
130,"HIPP6078",0,,,,
130,"HIPP6079",0,,,,
130,"HIPP6080",0,,,,
130,"HIPP6081",0,,,,
130,"HIPP6082",0,,,,
130,"HIPP6083",0,,,,
130,"HIPP6084",0,,,,
130,"HIPP6085",0,,,,
130,"HIPP6086",0,,,,
130,"HIPP6087",0,,,,
130,"HIPP6088",0,,,,
130,"HIPP6089",0,,,,
130,"HIPP6090",0,,,,
130,"HIPP6091",0,,,,
130,"HIPP6092",0,,,,
130,"HIPP6093",0,,,,
130,"HIPP6094",0,,,,
130,"HIPP6095",0,,,,
130,"HIPP6096",0,,,,
130,"HIPP6097",0,,,,
130,"HIPP6098",0,,,,
130,"HIPP6099",0,,,,
130,"HIPP6100",0,,,,
130,"HIPP6101",0,,,,
130,"HIPP6102",0,,,,
130,"HIPP6103",0,,,,
130,"HIPP6104",0,,,,
130,"HIPP6105",0,,,,
130,"HIPP6106",0,,,,
130,"HIPP6107",0,,,,
130,"HIPP6108",0,,,,
130,"HIPP6109",0,,,,
130,"HIPP6110",0,,,,
130,"HIPP6111",0,,,,
130,"HIPP6112",0,,,,
130,"HIPP6113",0,,,,
130,"HIPP6114",0,,,,
130,"HIPP6115",0,,,,
130,"HIPP6116",0,,,,
130,"HIPP6117",0,,,,
130,"HIPP6118",0,,,,
130,"HIPP6119",0,,,,
130,"HIPP6120",0,,,,
130,"HIPP6121",0,,,,
130,"HIPP6122",0,,,,
130,"HIPP6123",0,,,,
130,"HIPP6124",0,,,,
130,"HIPP6125",0,,,,
130,"HIPP6126",0,,,,
130,"HIPP6127",0,,,,
130,"HIPP6128",0,,,,
130,"HIPP6129",0,,,,
130,"HIPP6130",0,,,,
130,"HIPP6131",0,,,,
130,"HIPP6132",0,,,,
130,"HIPP6133",0,,,,
130,"HIPP6134",0,,,,
130,"HIPP6135",0,,,,
130,"HIPP6136",0,,0.00,"empty",
130,"HIPP6137",0,,,"1 copepod + residue",
130,"HIPP6138",0,,,"3 ostracods, 1 copepod + residue incl 1 Thysanoessa eye",
130,"HIPP6139",0,,2.00,"small amt residue",
131,"HIPP6140",0,,,"whole fish retained",
131,"HIPP6141",0,,,"whole fish retained",
131,"HIPP6142",0,,,"whole fish retained",
131,"HIPP6143",0,,,"whole fish retained",
131,"HIPP6144",0,,,"whole fish retained",
131,"HIPP6145",0,,0.00,"empty",
131,"HIPP6146",0,,1.00,"tiny amt residue examined main part of stomach only (not lower stomach)",
131,"HIPP6147",0,,0.00,"empty examined main part of stomach only (not lower stomach)",
131,"HIPP6148",0,,0.00,"empty examined main part of stomach only (not lower stomach)",
131,"HIPP6149",0,,1.00,"tiny amt residue examined main part of stomach only (not lower stomach)",
131,"HIPP6150",0,,1.00,"tiny amt residue examined main part of stomach only (not lower stomach)",
131,"HIPP6151",0,,1.00,"1 copepod + tiny amt residue",
131,"HIPP6152",0,,0.00,"empty",
131,"HIPP6153",0,,1.00,"tiny amt residue cyst embedded in stomach wall",
131,"HIPP6154",0,,0.00,"empty",
131,"HIPP6155",0,,2.00,"small amt residue: white + bright orange",
131,"HIPP6156",0,,1.00,"tiny amt residue",
131,"HIPP6157",0,,,"whole fish retained",
131,"HIPP6158",0,,,"whole fish retained",
131,"HIPP6159",0,,,"whole fish retained",
131,"HIPP6160",0,,,"whole fish retained",
131,"HIPP6161",0,,,"whole fish retained",
131,"HIPP6162",0,,0.00,"empty",
131,"HIPP6163",0,,2.00,"small amt residue",
131,"HIPP6164",0,,0.00,"empty",
131,"HIPP6165",0,,0.00,"empty",
131,"HIPP6166",0,,0.00,"empty",
131,"HIPP6167",0,,,"residue (in lower part of stomach)",
131,"HIPP6168",0,,0.00,"empty",
131,"HIPP6169",0,,0.00,"empty",
131,"HIPP6170",0,,0.00,"empty",
131,"HIPP6171",0,,1.00,"tiny amt residue",
131,"HIPP6172",0,,,"1 amphipod + salp(?) residue",
131,"HIPP6173",0,,1.00,"tiny amt residue",
131,"HIPP6174",0,,,"1 salp(?) + residue",
131,"HIPP6175",0,,,"tiny amt gelatinous residue",
131,"HIPP6176",0,,0.00,"empty",
131,"HIPP6177",0,,,"residue: amorphous mush - brown, white, yellow",
131,"HIPP6178",0,,,"1 amphipod, 1 Tomopteris",
131,"HIPP6179",0,,0.00,"empty",
131,"HIPP6180",0,,0.00,"empty",
131,"HIPP6181",0,,2.00,"small amt residue",
131,"HIPP6182",0,,2.00,"small amt residue",
131,"HIPP6183",0,,0.00,"empty",
131,"HIPP6184",0,,1.00,"tiny amt residue",
131,"HIPP6185",0,,0.00,"empty",
131,"HIPP6186",0,,1.00,"tiny amt residue",
131,"HIPP6187",0,,1.00,"tiny amt residue",
131,"HIPP6188",0,,0.00,"empty",
131,"HIPP6189",0,,,"6 amphipods + residue incl pteropod remains + 1 gastropod",
131,"HIPP6190",0,,,"1 Thysanoessa, 2 copepods + residue",
131,"HIPP6191",0,,,"1 TST + residue",
131,"HIPP6192",0,,,"4 amphipods (Themisto) + residue",
131,"HIPP6193",0,,,"5 amphipods (Themisto)",
131,"HIPP6194",0,,2.00,"small amt residue incl 1 pteropod",
131,"HIPP6195",0,,,"2 amphipods (Themisto) + residue",
131,"HIPP6196",0,,,"3 amphipods (Themisto)",
131,"HIPP6197",0,,2.00,"small amt residue incl amphipod remains",
131,"HIPP6198",0,,,"7 amphipods + residue incl 1 pteropod",
131,"HIPP6199",0,,,"3 amphipods (Themisto)",
131,"HIPP6200",0,,,"residue incl copepod remains",
131,"HIPP6201",0,,,"1 TST, 6 copepods + residue (copepod remains)",
131,"HIPP6202",0,,,"5 amphipods (Themisto), 1 ostracod + residue (amphipod remains)",
131,"HIPP6203",0,,,"7 amphipods (Themisto), 1 euphausid + residue (copepod)",
131,"HIPP6204",0,,,"3 TSTs + residue (copepod remains)",
131,"HIPP6205",0,,,"3 amphipods (Themisto)",
131,"HIPP6206",0,,,"5 amphipods (Themisto) + residue",
131,"HIPP6207",0,,,"4 amphipods (Themisto) + residue",
131,"HIPP6208",0,,,"1 copepod + residue",
131,"HIPP6209",0,,2.00,"small amt residue (amphipod remains)",
131,"HIPP6210",0,,,"1 TST (E.triacantha) + residue incl copepod remains + 2 TST eyes",
131,"HIPP6211",0,,,"1 Thysanoessa, 1 copepod + residue",
131,"HIPP6212",0,,,"1 amphipod (Themisto)",
131,"HIPP6213",0,,,"3 amphipods + residue",
131,"HIPP6214",0,,,,
131,"HIPP6215",0,,,,
131,"HIPP6216",0,,,,
131,"HIPP6217",0,,,,
131,"HIPP6218",0,,,,
131,"HIPP6219",0,,,,
131,"HIPP6220",0,,,,
131,"HIPP6221",0,,,,
131,"HIPP6222",0,,,,
131,"HIPP6223",0,,,,
131,"HIPP6224",0,,,,
131,"HIPP6225",0,,,,
131,"HIPP6226",0,,,,
131,"HIPP6227",0,,,,
131,"HIPP6228",0,,,,
131,"HIPP6229",0,,,,
131,"HIPP6230",0,,,,
131,"HIPP6231",0,,,"plus 14 damaged fish @ 6.76g",
131,"HIPP6232",0,,,"fish tissue (incl vertebrae), 1 euphausid,+ residue incl 2 cmpd eyes, 23 fish scales, 1 worm",
131,"HIPP6233",0,,,"residue incl fish, chaetognath remains, 1 copepod, 1 fish scale",
131,"HIPP6234",0,,,"1 Thysanoessa + residue incl 5 fish scales, 1 eye lens",
131,"HIPP6235",0,,,"whole fish retained",
131,"HIPP6236",0,,0.00,"empty",
131,"HIPP6237",0,,0.00,"empty",
131,"HIPP6238",0,,1.00,"tiny amt residue",
131,"HIPP6239",0,,,"1 amphipod (Themisto)",
131,"HIPP6240",0,,0.00,"1 fish scale - otherwise empty",
131,"HIPP6241",0,,,"1 amphipod (Themisto)",
131,"HIPP6242",0,,0.00,"2 fish scales - otherwise empty",
131,"HIPP6243",0,,0.00,"empty",
131,"HIPP6244",0,,0.00,"empty",
131,"HIPP6245",0,,0.00,"1 fish scale - otherwise empty",
131,"HIPP6246",0,,0.00,"empty",
131,"HIPP6247",0,,,"1 amphipod (Themisto), 1 ostracod + residue",
131,"HIPP6248",0,,0.00,"empty",
131,"HIPP6249",0,,1.00,"1 amphipod (Themisto) + tiny amt residue",
131,"HIPP6250",0,,0.00,"empty",
131,"HIPP6251",0,,,"1 amphipod (Themisto), 1 copepod + residue",
131,"HIPP6252",0,,0.00,"empty",
131,"HIPP6253",0,,,"1 amphipod (Themisto)",
131,"HIPP6254",0,,0.00,"3 fish scales - otherwise empty",
131,"HIPP6255",0,,0.00,"empty",
131,"HIPP6256",0,,0.00,"empty",
131,"HIPP6257",0,,,"1 euphausid",
131,"HIPP6258",0,,0.00,"1 fish scale - otherwise empty",
131,"HIPP6259",0,,1.00,"1 amphipod (Themisto), tiny amt residue + 3 fish scales",
131,"HIPP6260",0,,0.00,"empty",
131,"HIPP6261",0,,,,
131,"HIPP6262",0,,,,
131,"HIPP6263",0,,,,
131,"HIPP6264",0,,,,
131,"HIPP6265",0,,,,
131,"HIPP6266",0,,,,
131,"HIPP6267",0,,,,
131,"HIPP6268",0,,,,
131,"HIPP6269",0,,,,
131,"HIPP6270",0,,,,
131,"HIPP6271",0,,,,
131,"HIPP6272",0,,,,
131,"HIPP6273",0,,,,
131,"HIPP6274",0,,,,
131,"HIPP6275",0,,,,
131,"HIPP6276",0,,,,
131,"HIPP6277",0,,,,
131,"HIPP6278",0,,,,
131,"HIPP6279",0,,,,
131,"HIPP6280",0,,,,
131,"HIPP6281",0,,,,
131,"HIPP6282",0,,,,
131,"HIPP6283",0,,,,
131,"HIPP6284",0,,,,
131,"HIPP6285",0,,,,
131,"HIPP6286",0,,,,
131,"HIPP6287",0,,,,
131,"HIPP6288",0,,,,
131,"HIPP6289",0,,,,
131,"HIPP6290",0,,,,
131,"HIPP6291",0,,,,
131,"HIPP6292",0,,,,
131,"HIPP6293",0,,,,
131,"HIPP6294",0,,,,
131,"HIPP6295",0,,,,
131,"HIPP6296",0,,,,
131,"HIPP6297",0,,,,
